16024609	85369522	1	1
28102900	85369522	1	1
32525845	85369522	1	1
35881416	85369522	1	1
29363886	85369522	1	1
33966194	85369522	1	1
35805524	85369522	1	1
31348946	77699618	1	1
36295352	77699618	1	1
35249931	77699618	2	1
21832559	77699618	1	1
32922068	77699618	2	1
14561763	77699618	2	1
29804042	77699618	1	1
28610534	77699618	1	1
32752024	77699618	1	1
33448981	77699618	2	1
22803285	62945228	2	1
27988876	62945228	1	1
29858812	62945228	1	1
31888345	62945228	3	1
18540107	62945228	1	1
32336901	62945228	1	1
32891267	62945228	1	1
24033300	62945228	1	1
14096345	13382403	1	1
33062879	13382403	1	1
15572957	13382403	1	1
24204845	13382403	1	1
32053642	13382403	1	1
13663419	13382403	1	1
34678114	13382403	1	1
32083600	13382403	1	1
26157834	13382403	1	1
21017840	13382403	2	1
31052562	13382403	1	1
28456290	13382403	2	1
16675095	13382403	1	1
6586249	13382403	1	1
30721568	13382403	2	1
30703317	76455835	1	1
33218045	76455835	3	1
12975446	76455835	1	1
32373104	76455835	1	1
32091333	76455835	1	1
33714737	76455835	1	1
15973710	76455835	1	1
30314224	76455835	1	1
32210219	76455835	1	1
28282475	76455835	1	1
8244525	76455835	1	1
33127978	76455835	1	1
33117600	76455835	2	1
32732290	76455835	1	1
33274628	76455835	2	1
29849805	90075069	1	1
22481487	90075069	1	1
10199994	90075069	1	1
32129998	90075069	2	1
26024737	90075069	1	1
14561763	90075069	1	1
19678188	90075069	1	1
32395068	90075069	1	1
17698648	90075069	1	1
28079216	90075069	1	1
33679206	90075069	2	1
18703384	56640741	2	1
29925831	56640741	2	1
33012457	56640741	3	1
31901393	56640741	1	1
29768955	56640741	1	1
32933819	56640741	1	1
25003764	56640741	1	1
18647227	56640741	1	1
14386965	56640741	1	1
29518876	56640741	1	1
6338949	56640741	1	1
33220892	56640741	1	1
36276954	56640741	2	1
24337284	56640741	1	1
32225529	65645769	1	1
33031918	65645769	3	1
31085823	65645769	1	1
11010793	65645769	1	1
34201671	65645769	2	1
6755890	65645769	2	1
30354268	65645769	1	1
33630666	65645769	1	1
33397549	65645769	1	1
30924853	65645769	1	1
32223491	65645769	4	1
31683599	65645769	1	1
33201928	65645769	1	1
32084510	65645769	1	1
32881677	65645769	1	1
14281946	84208593	1	1
34062617	84208593	1	1
29688032	84208593	3	1
33379739	84208593	2	1
33231241	84208593	2	1
29096504	84208593	1	1
25369889	84208593	2	1
21017840	84208593	2	1
9001027	84208593	1	1
19681988	84208593	2	1
26527357	84208593	1	1
15201808	84208593	1	1
35402130	67785320	1	1
34093208	67785320	1	1
12182048	67785320	1	1
31980158	67785320	1	1
32373104	67785320	1	1
28351359	67785320	1	1
32095928	67785320	1	1
34846017	67785320	1	1
32419773	67785320	1	1
8778599	67785320	1	1
23976069	67785320	1	1
16669322	67785320	1	1
9002396	11277493	1	1
32233152	11277493	1	1
26351327	11277493	1	1
28011002	11277493	1	1
26957039	11277493	2	1
22251483	11277493	2	1
28079163	11277493	2	1
29881713	11277493	2	1
33681078	11277493	2	1
18716362	11277493	1	1
20180974	11277493	1	1
34148567	11277493	1	1
33116138	75296739	2	1
29308580	75296739	1	1
30713317	75296739	1	1
32419773	75296739	1	1
34797131	75296739	1	1
16411044	75296739	1	1
21784877	75296739	1	1
34678114	75296739	1	1
9383666	75296739	1	1
34110358	75296739	2	1
8047576	75296739	1	1
11106820	75296739	1	1
25204525	75296739	1	1
29964039	75296739	1	1
13187846	75296739	1	1
35780859	75296739	1	1
8778599	75296739	2	1
34642421	75296739	1	1
34106387	30692001	1	1
21417560	30692001	1	1
30456825	30692001	1	1
17698648	30692001	1	1
28102900	30692001	1	1
29738904	30692001	1	1
32083600	30692001	1	1
31130954	30692001	2	1
33664662	30692001	2	1
30014319	30692001	2	1
32603741	30692001	1	1
16576843	30692001	1	1
8123842	30692001	1	1
29571331	30692001	2	1
32395068	30692001	2	1
30571342	78595139	1	1
30043770	78595139	2	1
19740138	78595139	2	1
28102900	78595139	1	1
29786784	78595139	2	1
18985376	69551279	1	1
24311529	69551279	2	1
14225147	69551279	2	1
36256898	69551279	1	1
26553506	69551279	1	1
30471957	69551279	3	1
16798302	69551279	1	1
35811010	69551279	2	1
28720055	37934501	1	1
14225147	37934501	1	1
1966113	37934501	1	1
34368611	37934501	1	1
36114769	37934501	1	1
31851619	37934501	1	1
33475675	37934501	3	1
30398579	37934501	2	1
33306156	37934501	1	1
21390505	37934501	1	1
30721568	37934501	2	1
33025805	37934501	1	1
19985553	84085449	2	1
6330705	84085449	1	1
7120724	84085449	1	1
21421708	84085449	2	1
28351359	84085449	1	1
33327520	84085449	1	1
29642791	84085449	1	1
25569635	84085449	1	1
31415482	84085449	1	1
29593253	84085449	1	1
10895566	84085449	1	1
33240837	84085449	1	1
30772188	63816989	1	1
34093208	63816989	2	1
33432034	63816989	1	1
18219069	63816989	2	1
15908407	63816989	2	1
14046366	63816989	1	1
6331703	63816989	1	1
34479185	63816989	2	1
30325822	63816989	2	1
12348356	63816989	1	1
30610730	63816989	2	1
21084096	6739525	1	1
13401030	6739525	2	1
34782004	6739525	2	1
33165899	6739525	1	1
29155723	6739525	1	1
32095928	6739525	1	1
21788954	6739525	1	1
27166920	6739525	2	1
18588906	6739525	1	1
22295894	2555176	2	1
25818136	2555176	2	1
32084861	2555176	1	1
22481487	2555176	1	1
18531635	2555176	1	1
11001610	2555176	2	1
35787023	2555176	1	1
6335568	2555176	1	1
35818768	2555176	1	1
30196616	2555176	1	1
31956791	2555176	2	1
36324978	2555176	1	1
27494777	2555176	1	1
23144069	2555176	1	1
18960682	4566336	1	1
31085823	4566336	1	1
18906895	4566336	2	1
32210219	4566336	1	1
26351327	4566336	2	1
30401050	4566336	1	1
35831037	4566336	1	1
32845855	4566336	1	1
32923906	4566336	1	1
36232543	4566336	1	1
25775728	4566336	2	1
33238902	68091989	2	1
29570140	68091989	1	1
14225147	68091989	1	1
23889858	68091989	1	1
9557163	68091989	2	1
33871800	68091989	1	1
28465267	68091989	1	1
20306047	68091989	3	1
35108698	68091989	2	1
34347995	68091989	1	1
33117600	68091989	2	1
24962318	68091989	2	1
11005606	43430201	1	1
14096345	43430201	2	1
22803285	43430201	1	1
30088274	43430201	1	1
28128411	43430201	1	1
30744687	43430201	1	1
32359470	43430201	1	1
33219756	43430201	1	1
28102900	43430201	1	1
33327520	43430201	4	1
34314583	43430201	3	1
10798016	43430201	2	1
30729767	43430201	1	1
10464405	90117913	1	1
34520320	90117913	1	1
18433597	90117913	1	1
31085823	90117913	1	1
33306156	90117913	1	1
21788954	90117913	1	1
15904260	90117913	1	1
32083600	90117913	1	1
14096345	936457	1	1
22454517	936457	3	1
30195696	936457	1	1
18588873	936457	1	1
17345877	936457	1	1
8116239	936457	1	1
12505157	936457	1	1
33116138	9240886	1	1
33031918	9240886	3	1
33325391	9240886	1	1
20818028	9240886	2	1
32336901	9240886	2	1
35956438	9240886	3	1
30445265	60992209	1	1
29328950	60992209	1	1
12874324	60992209	2	1
33012457	60992209	3	1
33129190	60992209	1	1
10199994	60992209	1	1
27779845	60992209	3	1
30713317	60992209	1	1
33162830	60992209	1	1
31220201	60992209	1	1
31623508	60992209	1	1
17689905	60992209	1	1
21963685	60992209	1	1
32648861	60992209	1	1
33894279	73626918	2	1
32049531	73626918	2	1
2112439	73626918	1	1
36296882	73626918	2	1
33397209	73626918	3	1
30125175	73626918	1	1
23930372	73626918	2	1
32752024	73626918	1	1
34392821	73626918	1	1
18960682	12220488	1	1
34520320	12220488	2	1
31170042	12220488	1	1
18531635	12220488	1	1
6342862	12220488	1	1
30420843	12220488	1	1
30248714	12220488	2	1
5870728	12220488	1	1
16180139	12220488	1	1
31348946	12668977	1	1
11230438	12668977	1	1
35062592	12668977	1	1
33679206	12668977	1	1
34236350	12668977	3	1
32881677	12668977	1	1
16798302	11421822	1	1
32083600	11421822	1	1
33077114	11421822	1	1
32710976	11421822	1	1
34283196	11421822	1	1
35811010	11421822	1	1
22517585	78349466	1	1
35032093	78349466	4	1
33761187	78349466	2	1
30627835	78349466	1	1
25501111	78349466	1	1
31595861	78349466	1	1
7074645	78349466	1	1
21284482	78349466	1	1
30248714	78349466	2	1
35473106	78349466	1	1
30760197	78349466	1	1
34381016	78349466	1	1
29786784	78349466	1	1
28516930	78349466	1	1
30610730	78349466	1	1
33218045	7784560	1	1
29322165	7784560	2	1
27914150	7784560	2	1
14336077	7784560	2	1
19678188	7784560	2	1
8581578	7784560	3	1
21421708	7784560	1	1
33854929	7784560	1	1
29298529	7784560	1	1
6338949	7784560	1	1
28745155	7784560	1	1
36065629	7784560	3	1
26052897	12126020	1	1
6363862	12126020	1	1
34633411	12126020	1	1
32022942	12126020	2	1
32049531	12697219	4	1
29570140	12697219	1	1
26005802	12697219	1	1
12492179	12697219	1	1
27485931	12697219	1	1
33058612	12697219	1	1
12115558	12697219	1	1
32660118	12697219	2	1
33274628	12697219	1	1
27866805	73914717	1	1
4381450	73914717	1	1
36103281	73914717	1	1
30167042	73914717	1	1
21875134	73914717	1	1
33240837	73914717	1	1
17908898	16950738	1	1
11014428	16950738	2	1
9158581	16950738	2	1
29571331	16950738	2	1
28011002	16950738	1	1
35811010	16950738	1	1
29163230	16950738	2	1
32497161	16950738	3	1
30042019	16950738	1	1
34807677	16950738	1	1
36160008	24403451	2	1
32933819	24403451	2	1
35062592	24403451	2	1
35178680	24403451	2	1
34499568	24403451	1	1
26854674	92373474	1	1
12975446	92373474	1	1
33548251	92373474	2	1
14362525	92373474	3	1
6339764	92373474	1	1
33220892	92373474	1	1
29936162	92373474	1	1
30703317	1936363	2	1
22326366	1936363	1	1
25501853	1936363	1	1
33667869	1936363	3	1
34602512	1936363	2	1
29810400	1936363	3	1
28610534	1936363	1	1
35032093	61139071	3	1
11248017	61139071	1	1
32053642	61139071	1	1
22535866	61139071	2	1
36241881	61139071	1	1
29688905	6271760	1	1
33024504	6271760	1	1
23197558	6271760	1	1
9836845	6271760	2	1
31669415	6271760	1	1
15908407	6271760	1	1
34846017	6271760	1	1
11010163	6271760	1	1
27725140	6271760	2	1
34499568	6271760	1	1
11000920	6271760	4	1
29688905	12280130	1	1
33380949	12280130	1	1
30627835	12280130	1	1
32781255	12280130	3	1
11606914	12280130	3	1
32650564	12280130	1	1
28465267	12280130	1	1
32636949	12280130	1	1
17831296	17950794	1	1
13723249	17950794	1	1
14225147	17950794	1	1
33658147	17950794	3	1
34119079	17950794	3	1
22088037	17950794	1	1
33275968	17950794	1	1
29928861	17950794	1	1
16411044	17950794	1	1
33315871	17950794	2	1
33127867	1863914	1	1
17345877	1863914	1	1
33894279	1863914	2	1
32352104	1863914	1	1
31848830	1863914	1	1
32817496	1863914	1	1
35831037	1863914	1	1
33500701	1863914	1	1
27653179	67427521	3	1
25501853	25580011	1	1
17570342	25580011	1	1
21788954	25580011	1	1
30901412	25580011	1	1
22423108	2484112	1	1
30253015	2484112	1	1
33128931	2484112	2	1
12650469	2484112	2	1
33917363	2484112	1	1
33089078	2484112	2	1
23381659	2484112	1	1
29328950	80788398	2	1
20961587	80788398	3	1
32131556	80788398	1	1
32100821	80788398	2	1
33052229	80788398	2	1
33364411	80788398	1	1
28336761	80788398	3	1
21816070	80788398	1	1
35831037	80788398	1	1
32881677	80788398	1	1
9158581	1730398	1	1
6563626	1730398	1	1
16798302	1730398	1	1
15908407	1730398	1	1
29926960	1730398	2	1
33294824	70769431	3	1
30459341	70769431	1	1
33012457	70769431	3	1
18688673	70769431	1	1
12649980	70769431	2	1
6337843	70769431	1	1
30192409	70769431	3	1
21603473	70769431	1	1
4385969	70769431	1	1
31500276	81539762	2	1
29240593	81539762	1	1
31482589	81539762	1	1
35984198	81539762	2	1
32445315	81539762	1	1
16616574	3648429	2	1
14643012	3648429	1	1
28019713	3648429	2	1
33681078	3648429	2	1
15908407	3648429	1	1
28774264	3648429	1	1
25486037	3648429	1	1
33117600	3648429	1	1
31415482	3648429	1	1
29419431	3648429	3	1
31708939	3648429	1	1
30241444	3648429	1	1
32648861	3648429	1	1
21390505	3648429	1	1
32136939	8307491	2	1
17861393	8307491	3	1
32689901	8307491	1	1
32084510	8307491	2	1
31738779	8307491	1	1
34201230	90256929	1	1
32084861	90256929	1	1
33432034	90256929	2	1
12650469	90256929	1	1
35805524	90256929	1	1
12022475	90256929	1	1
11598752	87926321	1	1
9944710	87926321	1	1
29308580	87926321	1	1
26434831	87926321	2	1
11147394	87926321	2	1
35811010	87926321	2	1
30042019	87926321	2	1
36276954	87926321	2	1
6340330	5632174	1	1
30353911	5632174	2	1
34316236	5632174	1	1
33486639	5632174	3	1
32419773	5632174	1	1
27766138	5632174	2	1
31287479	5632174	2	1
20693658	8419426	2	1
21467491	8419426	1	1
32650564	8419426	1	1
31482589	8419426	1	1
27430375	8419426	3	1
32095928	8419426	1	1
27983186	8419426	1	1
10464405	1286176	1	1
33031918	1286176	2	1
27206433	1286176	2	1
25486037	1286176	1	1
30192409	1286176	1	1
35831037	1286176	1	1
23197581	1286176	2	1
28720189	81038580	1	1
30409823	81038580	2	1
30507853	81038580	1	1
32781255	81038580	1	1
33681078	81038580	3	1
21284482	81038580	2	1
29518876	81038580	1	1
31482589	4157260	1	1
23197581	4157260	1	1
30445991	4157260	2	1
28128411	91415418	3	1
34689127	91415418	1	1
6363862	91415418	2	1
8009881	91415418	1	1
35584800	85051554	1	1
31888345	85051554	1	1
27011023	85051554	2	1
28553957	85051554	1	1
30014319	85051554	1	1
33162830	85051554	1	1
32990253	85051554	2	1
28079216	85051554	1	1
25588579	85051554	1	1
17198467	14841167	1	1
30841565	14841167	2	1
21612140	14841167	1	1
29155723	14841167	1	1
34863272	14841167	1	1
33803732	14841167	1	1
32891267	14841167	1	1
31269093	66543219	3	1
33052229	66543219	1	1
33068296	66543219	1	1
35977821	66543219	3	1
14281946	7888115	1	1
33591819	7888115	1	1
11010793	7888115	1	1
27936374	7888115	1	1
35956438	7888115	2	1
5921708	7888115	2	1
32053717	39917131	2	1
28755767	78671626	1	1
30571342	78671626	1	1
22669040	78671626	2	1
27011023	78671626	1	1
33366309	78671626	3	1
29593253	78671626	1	1
35977821	78671626	1	1
34307660	68325218	1	1
20306047	68325218	1	1
18985376	68325218	1	1
30681680	68325218	2	1
30088274	68325218	1	1
6364322	68325218	1	1
26942300	68325218	1	1
23976069	68325218	2	1
26527357	68325218	1	1
18588906	68325218	3	1
33159412	78368276	1	1
27914150	78368276	1	1
25501853	78368276	2	1
21417560	78368276	1	1
11126523	78368276	1	1
6337843	78368276	1	1
28720189	78368276	2	1
25477939	78368276	1	1
35790786	78368276	1	1
19244920	86452109	2	1
6331362	86452109	2	1
31932427	86452109	1	1
34010394	65290774	1	1
33325391	65290774	1	1
34283196	65290774	1	1
32867273	65290774	2	1
32100821	65290774	1	1
18540107	65290774	1	1
34485987	65290774	2	1
11013329	65290774	2	1
26544151	7235600	4	1
35860519	7235600	3	1
10319610	7235600	2	1
30320478	82973838	1	1
32909652	82973838	1	1
6373622	21838201	1	1
29025907	21838201	1	1
36324978	21838201	2	1
10895566	21838201	1	1
30777913	21838201	3	1
30506788	21838201	2	1
29269406	76455055	2	1
35832324	76455055	1	1
33014135	76455055	3	1
18063006	76455055	2	1
33069657	76455055	1	1
34253290	8458109	1	1
20920795	8458109	1	1
33448981	8458109	2	1
5155179	62530583	2	1
1908948	62530583	1	1
33306156	62530583	1	1
8009881	62530583	2	1
31426607	62530583	1	1
27725140	62530583	2	1
29946110	3473230	2	1
28079216	3473230	1	1
29738904	3473230	1	1
21963685	3473230	1	1
35860519	75764632	2	1
33051577	75764632	1	1
31119763	75764632	2	1
32859025	75764632	2	1
35794576	75764632	1	1
30137403	75764632	2	1
32927924	73687753	1	1
28005612	73687753	3	1
13783321	73687753	2	1
18136012	73687753	2	1
30137403	73687753	2	1
14353703	73687753	1	1
33894279	5316158	1	1
9653950	5316158	2	1
25310533	5316158	1	1
30167042	5316158	1	1
28774264	5316158	2	1
6337843	5316158	1	1
33327520	5316158	1	1
16180139	5316158	1	1
29729863	91091131	1	1
31331707	91091131	1	1
31623508	91091131	3	1
32990253	91091131	2	1
28745155	91091131	1	1
12505157	91091131	3	1
36320468	91091131	2	1
11005090	13014284	1	1
31844347	13014284	2	1
26240436	13014284	3	1
17458507	13014284	3	1
25310533	13014284	1	1
21490602	13014284	2	1
21136762	6829354	1	1
27416379	6829354	1	1
20668717	11521425	1	1
35888318	11521425	3	1
21959171	11521425	2	1
6331703	11521425	1	1
20180974	11521425	3	1
9352553	11521425	1	1
30940715	84922427	1	1
29878680	75212845	1	1
34432374	75212845	1	1
28084542	75212845	1	1
30695793	75212845	1	1
33131780	75212845	1	1
18063006	70744165	2	1
35743341	70744165	1	1
30760197	70744165	3	1
8372126	70744165	1	1
32660118	70744165	1	1
26052897	68710493	1	1
6331305	68710493	1	1
6755890	68710493	2	1
6415232	68710493	1	1
19793456	6898773	2	1
7120724	6898773	1	1
32298252	6898773	3	1
30940715	6898773	1	1
33165899	74571723	1	1
34161842	74571723	2	1
4629377	74571723	2	1
33005115	74571723	1	1
8372126	74571723	1	1
24620635	4403979	1	1
32427739	4403979	1	1
29593253	4403979	1	1
30354268	4403979	2	1
27926041	4403979	2	1
9001027	4403979	2	1
31476525	65991636	1	1
33673171	65991636	3	1
10319610	65991636	2	1
32917889	65991636	1	1
30627835	75131988	1	1
32419773	75131988	2	1
8372126	75131988	1	1
11013329	75131988	3	1
32233152	67755007	1	1
29688905	67755007	1	1
31586117	67755007	1	1
34106387	14757686	2	1
32909652	14757686	1	1
11106820	14757686	1	1
31063905	14757686	1	1
7647161	70294292	1	1
28703583	70294292	1	1
16616574	11790246	3	1
1966113	11790246	2	1
33127867	11790246	1	1
31476525	11790246	2	1
6755890	11790246	2	1
17345877	69634806	2	1
15925358	69634806	2	1
33761187	69634806	2	1
16844474	69634806	1	1
21542387	74805689	3	1
35306730	74805689	1	1
22295894	91412514	2	1
34660173	91412514	2	1
33534455	63514338	1	1
11598752	63514338	2	1
34062617	63514338	1	1
29810400	63514338	2	1
31888345	63514338	1	1
28005612	63514338	4	1
29593253	63514338	1	1
32849290	63514338	2	1
34124688	63514338	1	1
13861916	63514338	1	1
5870728	63514338	1	1
32233152	65607413	1	1
31263928	65607413	1	1
11659309	65607413	3	1
33397549	65607413	1	1
34143966	65607413	3	1
28755767	18172952	2	1
33012457	18172952	2	1
36281483	18172952	4	1
11001610	18172952	3	1
29804042	18172952	1	1
36114769	18172952	1	1
29993778	18172952	1	1
12874324	73691383	4	1
27866805	73691383	1	1
6414795	73691383	1	1
32100821	73691383	1	1
36320468	73691383	3	1
30774743	18167172	1	1
30253015	18167172	1	1
34010394	18167172	3	1
32671410	18167172	2	1
33127478	18167172	1	1
21946266	18167172	1	1
9352553	18167172	2	1
36160008	6405162	2	1
34597686	6405162	1	1
29768955	6405162	2	1
9343452	6405162	2	1
20613365	6405162	1	1
14353703	6405162	2	1
36205091	28073371	1	1
21136762	28073371	1	1
9337417	28073371	1	1
6339764	28073371	1	1
33809039	76572516	1	1
30064988	76572516	1	1
5155179	76572516	1	1
13723249	62228580	1	1
33128019	62228580	1	1
12492179	62228580	1	1
34236350	62228580	2	1
32013055	14603033	1	1
14976706	14603033	1	1
9653950	14603033	1	1
35787023	14603033	2	1
34119079	14603033	1	1
31588441	14603033	3	1
5219336	14603033	1	1
9343452	14603033	2	1
23930372	14603033	3	1
8116239	14603033	1	1
6335568	61159458	2	1
11606914	62652749	2	1
31623508	62652749	1	1
32688696	62652749	2	1
3148347	7946793	1	1
22803285	7946793	1	1
33664662	7946793	3	1
19985553	7946793	1	1
17007048	7946793	1	1
28708910	90055837	1	1
26434831	90055837	1	1
32112936	90055837	1	1
31500276	75517415	2	1
33128931	75517415	2	1
12650469	75517415	2	1
34681691	75517415	3	1
29328950	75517415	2	1
21490602	75517415	1	1
7074645	45265831	1	1
32863401	45265831	3	1
16180139	45265831	1	1
25588579	45265831	1	1
9383666	45265831	1	1
36070491	45265831	2	1
35832324	61377345	1	1
29946110	61377345	1	1
12959835	82027610	1	1
33366309	82027610	1	1
35547644	82027610	1	1
23144069	82027610	1	1
34093208	86744433	1	1
10032240	86744433	3	1
6591328	71173042	1	1
28128411	71173042	2	1
18408026	71173042	1	1
31813170	71173042	2	1
24204845	71173042	2	1
35547644	71173042	1	1
30241444	71173042	4	1
16669322	71173042	1	1
28699458	71173042	1	1
31302995	16162722	3	1
12317706	16162722	1	1
10798016	16162722	1	1
13908004	16162722	1	1
33159412	77355543	1	1
21136762	77355543	1	1
34738566	77355543	3	1
33128019	26388241	1	1
8581578	26388241	2	1
30401050	26388241	2	1
8715359	26388241	2	1
27936374	26388241	1	1
25569635	26388241	1	1
18291435	26388241	1	1
33031918	5074544	2	1
24104564	5074544	2	1
32438879	5074544	1	1
11139445	5074544	1	1
33591819	88593241	1	1
30401050	88593241	1	1
31263928	88593241	1	1
35881416	88593241	1	1
10824531	88593241	1	1
19425875	88593241	1	1
34010394	59454851	2	1
32053717	59454851	1	1
33251186	59454851	4	1
33809039	56930031	1	1
35178680	56930031	1	1
26109898	71051592	1	1
28103910	71051592	1	1
31065274	71051592	2	1
33251186	71051592	3	1
20312760	12848552	1	1
6362702	12848552	1	1
15470430	12848552	1	1
31669415	12848552	2	1
33538351	12848552	2	1
15723827	12848552	1	1
11005090	6991004	1	1
25486037	6991004	1	1
32421567	6991004	2	1
21784877	6991004	2	1
21084096	6991004	1	1
15254810	6991004	1	1
15925358	60878713	1	1
17345877	60878713	2	1
20795315	60835820	1	1
35547644	60835820	3	1
33274628	60835820	1	1
34063115	74035232	1	1
30641747	74035232	2	1
30695793	15080702	1	1
6342862	15080702	1	1
34283196	15080702	2	1
1908948	15080702	1	1
32395068	15080702	2	1
32833698	15080702	1	1
11009346	15080702	2	1
11658682	64460833	2	1
33536204	64460833	1	1
31119763	64460833	2	1
15723827	64460833	1	1
31683599	64460833	1	1
17198707	64460833	2	1
14353703	64460833	1	1
23849446	75159440	2	1
34110358	75159440	1	1
19526811	75159440	2	1
32053717	75159440	1	1
11005090	74583904	1	1
33432034	74583904	1	1
11517193	74583904	1	1
29810400	74583904	1	1
35743341	74583904	2	1
32298252	74583904	3	1
34991843	74583904	1	1
28128411	78802486	1	1
29190372	87123785	3	1
33252464	87123785	2	1
9836845	87123785	1	1
28465267	87123785	1	1
33068296	87123785	1	1
35584800	5775938	1	1
11178231	5775938	3	1
28720189	5775938	1	1
13783321	5775938	1	1
36164403	7584125	1	1
29129125	7584125	1	1
21294723	7584125	2	1
31584825	7584125	2	1
33201928	7584125	4	1
11013329	7584125	3	1
18531635	89216421	1	1
5870728	89216421	1	1
21638800	89216421	1	1
25775728	89216421	1	1
33051577	16869671	1	1
31167130	86547763	1	1
29960317	86547763	1	1
33486639	86547763	2	1
12115558	16302319	1	1
36013383	16302319	1	1
29642791	16302319	4	1
21080144	97774228	1	1
6337843	97774228	1	1
29419431	97774228	1	1
34093208	97774228	2	1
11001610	97774228	3	1
32859025	74709640	1	1
17570342	76993066	2	1
2847855	76993066	2	1
25569635	76993066	2	1
20961587	73390801	2	1
11010793	73390801	1	1
34392821	73390801	1	1
21084096	67467804	2	1
18433597	67467804	3	1
34307660	67467804	1	1
1908948	67467804	3	1
30459341	65117707	2	1
26957039	65117707	1	1
36276954	65117707	3	1
28102900	6260076	1	1
17458507	63676154	3	1
11230438	63676154	1	1
33809039	63676154	1	1
34242458	63676154	1	1
35114115	63883063	1	1
28720055	65802069	1	1
11598752	65802069	2	1
19212463	65802069	1	1
28459021	65802069	4	1
29738904	3001334	1	1
34500220	3001334	2	1
34242458	3001334	2	1
26005802	3001334	1	1
35950295	3001334	1	1
33031918	61964403	3	1
32927924	61964403	1	1
33247422	61964403	1	1
25486037	61964403	1	1
30325822	61964403	1	1
34541196	75419623	1	1
31844347	69425079	3	1
30627835	69425079	1	1
6330705	69425079	1	1
33576067	7695006	1	1
14046366	7695006	1	1
21478956	7695006	2	1
25113685	75666691	1	1
26351327	75666691	4	1
35780859	75666691	1	1
31645369	75666691	1	1
35881416	75666691	1	1
6362702	2261410	1	1
33089078	2261410	4	1
10953925	2261410	2	1
26679540	2261410	1	1
34593141	2261410	2	1
30233157	71972153	2	1
28720189	71972153	2	1
30401050	71972153	2	1
33798502	71972153	4	1
14353703	71972153	1	1
1852859	15430061	2	1
30681826	15430061	2	1
35743341	15430061	1	1
6755890	15430061	2	1
31596423	15430061	3	1
33189011	15430061	3	1
21613169	12488724	1	1
30901412	12488724	1	1
36114769	12488724	1	1
6355877	12488724	1	1
18136012	12488724	3	1
21467491	69815375	1	1
33798502	69815375	2	1
25964385	69815375	1	1
18291435	69815375	2	1
31584825	3407958	1	1
28759186	63331372	1	1
31085823	63331372	2	1
6414795	63331372	1	1
34597686	63331372	1	1
9343452	63331372	3	1
21963685	63331372	1	1
31304413	66382929	1	1
33432034	66382929	1	1
28336761	66382929	2	1
30532258	66382929	4	1
28524232	66382929	1	1
31709511	84538015	1	1
25413296	84538015	3	1
10414542	84538015	1	1
32219778	84538015	1	1
2112439	74162962	1	1
22506443	74162962	1	1
2196576	74162962	2	1
15908407	74162962	1	1
34505978	74162962	2	1
13187846	9088995	2	1
12348356	9088995	2	1
33110177	46822571	4	1
30293809	46822571	4	1
12492179	71938672	3	1
29593253	71938672	1	1
30940715	71938672	3	1
32881677	71938672	2	1
22098386	89813133	2	1
33809039	89813133	1	1
33485679	89813133	1	1
32438879	89813133	1	1
30253015	1103326	2	1
6335568	1103326	1	1
26553506	1103326	2	1
34143966	1103326	2	1
31326282	75696425	2	1
32070389	75696425	2	1
30353911	75696425	1	1
13989251	29177071	1	1
20818028	2057449	1	1
33219756	2057449	2	1
